600000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-e7129e0e-66af-402b-87be-3364d058b12d
611100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-c7191bf8-de49-471b-9e5d-ffcec8897e0f
611000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-87b9048f-8285-4dd7-a7ba-5cfff9f364ba
610100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-b209148f-d6d4-4990-a060-b50e84b9d065
600100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5b16656a-6e3a-4a3b-ab47-7c73a65b7ab0
601000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-530341fd-837e-4a55-9033-be28e843bf24
611101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-0e314f8f-3e0a-4919-82e6-7783e00cb5d1
611001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-029ccd33-108c-4976-a5f5-89bb7e312260
610101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-d7b4b222-bf26-4757-ae76-de48a6d7f9a6
600001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-cb9a74e3-0c2b-4249-9980-41a327cf05ad
610000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-7e5bed4d-10ce-48c5-8f4b-7b0b629e5ae0
610001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-0dce452a-01bb-450c-b56d-b9dbd80ac718
601001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-a2c6d511-03c6-42b8-a4b1-34d5fa132a28
600101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-3ef083e2-d97d-41a5-9259-67f2bc218102
601101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-811e196e-6c5c-4b1e-9523-d5ea24da8d82